,user_id,test_group,total_spend,total_wins_spend
6173,241284924,C,0.99,0.99
6178,243710993,C,11.950000000000001,11.950000000000001
6188,244517693,C,63.879999999999995,63.879999999999995
6193,249948783,C,24.880000000000003,24.880000000000003
6194,293092061,P,37.83761581134951,37.83761581134951
6205,249514603,C,6.907650120016401,6.907650120016401
6208,241069024,P,24.41523139443585,24.41523139443585
6210,292584760,C,4.99,4.99
6217,299842790,C,8.96,8.96
6223,241068733,C,3.217568182895025,3.217568182895025
6227,248677263,C,185.64000000000001,185.64000000000001
6228,292132560,C,12.9,12.9
6244,247305333,C,7.960000000000001,7.960000000000001
6255,296955470,C,2.99,2.99
6257,241465092,C,6.96,6.96
6265,245071842,C,71.14205143189734,71.14205143189734
6271,241910963,P,7.71304272617341,7.71304272617341
6283,297810410,C,112.83000000000001,112.83000000000001
6290,243389713,C,14.766360921006923,14.766360921006923
6312,241540913,P,5.118709961994348,5.118709961994348
6318,296881291,C,3.6128954901250134,3.6128954901250134
6320,241805983,C,4.97,4.97
6327,240162002,C,13.40364690580506,13.40364690580506
6330,290007790,P,5.583098662576649,5.583098662576649
6344,244254463,P,23.30521716575037,23.30521716575037
6370,287688450,P,3.99,3.99
6371,294276790,C,63.73000000000001,63.73000000000001
6383,294605150,C,21.388739316490767,21.388739316490767
6384,295200280,C,79.72,79.72
6391,287770491,C,36.80973475108671,36.80973475108671
6394,241867493,C,8.950164325265256,8.950164325265256
6396,246792903,C,4.99,4.99
6398,249255132,C,3.1220991075246762,3.1220991075246762
6400,250286392,C,68.63000000000001,68.63000000000001
6402,290729280,C,36.830000000000005,36.830000000000005
6417,289064890,C,55.82000000000001,55.82000000000001
6421,288823180,C,29.87973475108671,29.87973475108671
6432,245752323,C,17.559335053682105,17.559335053682105
6433,246124544,C,17.88,17.88
6465,291185351,C,19.92,19.92
6469,241664004,P,10.87138275567849,10.87138275567849
6478,298514621,C,33.2818244485474,33.2818244485474
6480,241995993,C,453.6603081901576,453.6603081901576
6507,294222990,C,1.99,1.99
6510,247530632,C,20.97874638367627,20.97874638367627
6516,247978624,C,0.99,0.99
6530,295844140,P,14.44436856694833,14.44436856694833
6553,293572020,C,1.99,1.99
6558,296052251,C,2.9699999999999998,2.9699999999999998
6564,248360122,C,0.99,0.99
6572,292673401,C,18.01604724840117,18.01604724840117
6575,248172253,C,19.50287881501204,19.50287881501204
6579,288402251,C,48.284264509178996,48.284264509178996
6587,288357751,C,23.756257758028532,23.756257758028532
6589,247825384,C,164.50000000000003,164.50000000000003
6594,249375474,C,11.146119802575262,11.146119802575262
6603,241446644,P,0.9921778303375909,0.9921778303375909
6615,239938962,P,260.41598911491724,260.41598911491724
6620,291931320,C,10.366112562566645,10.366112562566645
6633,246783683,P,29.909999999999993,29.909999999999993
6648,249031104,C,120.76,120.76
6661,293023890,P,29.83,29.83
6694,246724602,C,21.880000000000003,21.880000000000003
6720,242407243,C,4.348935959263912,4.348935959263912
6733,297473050,C,8.176667209221636,8.176667209221636
6739,240954852,C,103.74999999999999,103.74999999999999
6750,289449901,C,2.99,2.99
6766,295257211,C,9.99,9.99
6773,298804650,P,1.1808646783201608,1.1808646783201608
6788,253390133,C,35.93,35.93
6790,140151350,C,12.206109162726065,12.206109162726065
6792,243710852,C,167.86,167.86
6824,288595711,C,1.99,1.99
6829,242344384,P,10.224380349149074,10.224380349149074
6834,296927890,C,2.2959155783338456,2.2959155783338456
6857,240476134,C,7.9399999999999995,7.9399999999999995
6864,294086840,P,122.72270631208127,122.72270631208127
6869,290484611,P,20.161537833602967,20.161537833602967
6876,243042934,C,14.940000000000001,14.940000000000001
6877,242668502,C,127.37,127.37
6879,295043931,C,3.0267534739563002,3.0267534739563002
6894,241972872,C,7.95,7.95
6911,288202240,C,11.282916320147148,11.282916320147148
6914,249313223,C,2.98,2.98
6940,299035260,C,4.99,4.99
6955,300060911,C,5.46927340276509,5.46927340276509
6964,294698430,C,0.99,0.99
6968,248400243,P,2.301075661559253,2.301075661559253
6974,245226484,C,2.033257554471379,2.033257554471379
7019,246425773,C,0.99,0.99
7023,248238784,C,15.939751291853007,15.939751291853007
7033,241183194,C,14.70449705928532,14.70449705928532
7039,300091310,C,4.99,4.99
7041,295378690,C,12.97,12.97
7105,246671423,C,12.97,12.97
7118,249039424,P,28.78931008456332,28.78931008456332
7124,253180454,C,69.98,69.98
7125,249564103,C,1.0877496171488006,1.0877496171488006
7139,288393611,C,26.87,26.87
7141,240941684,C,1.99,1.99
7151,250509612,P,0.99,0.99
7156,252862854,C,7.970000000000001,7.970000000000001
7158,167492750,C,1.99,1.99
7209,288317681,C,80.71,80.71
7222,250134793,C,13.93,13.93
7233,250959882,C,2.0322252866889245,2.0322252866889245
7250,296971971,C,203.79999999999998,203.79999999999998
7309,297731360,C,9.95,9.95
7316,250897134,C,24.979999999999997,24.979999999999997
7338,242810412,C,0.99,0.99
7358,288213611,P,25.95,25.95
7359,249475723,P,0.9842104799912963,0.9842104799912963
7372,252539753,P,1.99,1.99
7415,242817613,C,36.89,36.89
7441,244677523,C,50.900000000000006,50.900000000000006
7444,297425380,P,4.99,4.99
7454,245113424,C,0.99,0.99
7465,244292124,P,4.99,4.99
7489,299840360,C,4.97,4.97
7517,242497612,P,4.99,4.99
7540,289680521,C,39.879999999999995,39.879999999999995
7593,244298254,P,8.127584148968179,8.127584148968179
7626,246980853,C,3.640326046593739,3.640326046593739
7636,245517432,C,1.1898051724075769,1.1898051724075769
7656,294009190,C,9.99,9.99
7661,246017862,C,0.99,0.99
7731,297877920,C,0.99,0.99
7741,250293522,C,12.1065962165372,12.1065962165372
7752,297813761,C,1.99,1.99
7766,250559583,C,4.99,4.99
7778,293595331,P,5.910465305231287,5.910465305231287
7796,300677110,C,18.96,18.96
7810,294499771,C,0.99,0.99
7815,246596944,C,1.99,1.99
7874,292725670,P,7.970000000000001,7.970000000000001
7880,300007170,C,19.052930728343547,19.052930728343547
7891,85823833,C,0.99,0.99
7947,248068644,P,17.244368763817366,17.244368763817366
7955,241007194,C,20.664689228484644,20.664689228484644
7966,249655662,C,6.98,6.98
7970,240410514,C,12.362672506869574,12.362672506869574
7971,290515880,C,7.883668461012769,7.883668461012769
7973,246556294,P,74.94999999999999,74.94999999999999
7976,249711583,C,25.905081873350206,25.905081873350206
7980,241905694,C,276.5,276.5
7981,239587822,P,84.61000000000001,84.61000000000001
7984,243941233,P,4.99,4.99
7985,243093073,C,401.30000000000007,401.30000000000007
7986,242346404,P,3.4161015510734165,3.4161015510734165
7987,244717674,P,18.959999999999997,18.959999999999997
7995,289904060,P,10.393233466926265,10.393233466926265
7999,240791293,P,1.7605159705835027,1.7605159705835027
8000,246384094,C,21.336129953184187,21.336129953184187
8005,240645594,P,2.123012849814617,2.123012849814617
8021,252713923,C,10.98,10.98
8022,250186283,C,3.5547859743831327,3.5547859743831327
8028,241753924,C,28.869999999999997,28.869999999999997
8030,298526561,C,9.98,9.98
8035,240619414,P,199.95000000000002,199.95000000000002
8037,241228163,P,6.682962144841527,6.682962144841527
8047,241448202,C,320.07,320.07
8048,248509032,C,17.96,17.96
8055,287755570,C,0.99,0.99
8072,252153083,C,2.332959904217998,2.332959904217998
8077,247765613,P,2.98,2.98
8081,241940763,C,10.247677859784275,10.247677859784275
8083,294272940,P,81.82000000000001,81.82000000000001
8088,251711403,C,4.318566635234016,4.318566635234016
8092,296680190,P,12.97,12.97
8101,246344934,C,1.98,1.98
8103,247876794,P,61.2269864425306,61.2269864425306
8106,294224161,C,40.667933313617304,40.667933313617304
8111,295557981,C,0.99,0.99
8118,290820190,C,14.558951030680493,14.558951030680493
8129,241038483,C,11.35687373760441,11.35687373760441
8142,287743571,C,7.94,7.94
8149,297568861,C,193.52000000000004,193.52000000000004
8153,285303410,C,2.385090417768408,2.385090417768408
8162,296027211,P,66.65,66.65
8166,246912434,P,70.87,70.87
8168,244403323,C,9.96,9.96
8173,288965341,C,4.268649934834336,4.268649934834336
8192,242811564,C,4.316479488447534,4.316479488447534
8193,242419824,C,241.8,241.8
8219,296327580,C,4.99,4.99
8232,288477180,P,2.5152367449939277,2.5152367449939277
8238,292161051,C,55.02118213168142,55.02118213168142
8247,291250131,C,3.080201023645754,3.080201023645754
8251,242388694,C,4.61057603329925,4.61057603329925
8267,295736231,C,8.96,8.96
8276,242934302,C,1.98,1.98
8279,294954891,C,18.86,18.86
8283,244478902,C,9.950000000000001,9.950000000000001
8296,248313923,C,14.950000000000001,14.950000000000001
8311,246770394,C,2.99,2.99
8313,293602510,C,111.71,111.71
8322,246483504,C,1.2026224457939192,1.2026224457939192
8330,245211212,C,58.425325560355894,58.425325560355894
8335,241235324,C,4.932518307813351,4.932518307813351
8340,298570981,P,4.98,4.98
8351,241627913,C,5.9399999999999995,5.9399999999999995
8356,251259793,C,32.78208173739859,32.78208173739859
8361,290159881,C,85.81,85.81
8362,248250484,C,338.6,338.6
8364,249870623,P,2.3392290759023653,2.3392290759023653
8374,249666323,C,21.92,21.92
8386,295054310,C,3.9800000000000004,3.9800000000000004
8402,287793090,P,1.110828025477707,1.110828025477707
8403,241864092,C,3.272617306760233,3.272617306760233
8407,294235820,C,16.122694925273517,16.122694925273517
8409,245568293,P,18.93,18.93
8411,242679773,P,5.033387802860659,5.033387802860659
8415,245379182,P,3.9800000000000004,3.9800000000000004
8418,250746734,C,140.62,140.62
8422,243724902,C,26.97,26.97
8425,241369683,P,6.98,6.98
8430,248190854,C,27.96,27.96
8431,244250474,C,42.97,42.97
8436,296600361,C,2.99,2.99
8443,289552721,C,8.428834123167254,8.428834123167254
8463,297505580,C,25.810000000000002,25.810000000000002
8464,295506230,C,140.91,140.91
8480,248387363,P,90.28089730516177,90.28089730516177
8487,75578102,C,7.178331045338833,7.178331045338833
8493,297886950,C,0.99,0.99
8505,289089660,C,1.98,1.98
8511,293064051,C,2.99,2.99
8515,240931582,C,26.811680415325533,26.811680415325533
8524,240437463,P,2710.0899999999997,2315.8403275525557
8528,235405012,C,30.659018789184344,30.659018789184344
8545,297502501,P,16.088634499473102,16.088634499473102
8576,246021282,P,0.99,0.99
8587,247698674,P,4.99,4.99
8596,291753050,C,5.7414003685708614,5.7414003685708614
8604,295819051,C,21.86,21.86
8614,244915334,P,32.9,32.9
8624,289561810,C,3.9699999999999998,3.9699999999999998
8648,248647693,P,1.98,1.98
8653,248922663,C,47.800000000000004,47.800000000000004
8654,289851310,P,785.6684809109959,785.6684809109959
8657,244379823,C,31.666502385954306,31.666502385954306
8662,290693991,C,38.486285042524266,38.486285042524266
8665,247431434,C,3.9699999999999998,3.9699999999999998
8669,92140572,C,57.91313770475213,57.91313770475213
8670,246157823,C,8.97,8.97
8679,298734080,C,2.5477856802685754,2.5477856802685754
8691,288656040,P,43.792361567643304,43.792361567643304
8703,288357810,C,62.769999999999996,62.769999999999996
8709,288039170,C,241.95875757084343,241.95875757084343
8712,289781870,P,9.08312171484472,9.08312171484472
8715,292506300,C,26.92,26.92
8720,293213260,C,1.2053253465310374,1.2053253465310374
8722,242385744,P,1.0162026348974897,1.0162026348974897
8727,240018502,C,18.645267611760374,18.645267611760374
8733,291830271,C,10.96,10.96
8744,290610901,C,6.40203315195087,6.40203315195087
8750,241147644,C,8.12589704969478,8.12589704969478
8751,289066991,P,2.98,2.98
8762,239567472,C,112.81732339732952,112.81732339732952
8766,292041150,C,26.940000000000005,26.940000000000005
8769,293482140,C,3.96,3.96
8774,243647654,P,2.1139998974927248,2.1139998974927248
8775,295321220,C,65.61948270334098,65.61948270334098
8802,288490260,P,26.743011148617164,26.743011148617164
8804,242960902,P,4.255899505130776,4.255899505130776
8805,287964271,C,4.360603197173456,4.360603197173456
8808,246473752,P,548.3234784764397,548.3234784764397
8809,296088121,P,6.93,6.93
8813,232196684,P,99.83,99.83
8818,289002590,C,95.51999999999998,95.51999999999998
8834,247408332,P,8.018327605956472,8.018327605956472
8848,241477303,C,121.53000000000002,121.53000000000002
8850,240331732,P,2.6157676621840573,2.6157676621840573
8856,244274274,C,6.960000000000001,6.960000000000001
8862,242095744,C,8.96,8.96
8874,290462011,P,34.91,34.91
8879,296383091,C,135.64000000000001,135.64000000000001
8910,246496103,P,1.99,1.99
8911,293498340,C,2.397754250244623,2.397754250244623
8917,289394700,C,23.42614666861514,23.42614666861514
8918,241799314,C,11.96,11.96
8925,241717794,P,3.0577186966899688,3.0577186966899688
8934,244001123,C,8.039184640764898,8.039184640764898
8944,298498541,C,29.979999999999997,29.979999999999997
8945,245596472,C,20.94,20.94
8951,292096811,P,4.99,4.99
8954,243406113,P,1.99,1.99
8962,244947253,C,77.74094575639117,77.74094575639117
8970,244538192,P,234.85000000000002,234.85000000000002
8974,244579174,P,10.290335079252698,10.290335079252698
8978,240341742,C,7.108419148694967,7.108419148694967
8989,245670603,P,22.919999999999998,22.919999999999998
8990,240400014,P,23.909999999999997,23.909999999999997
9010,297638101,C,4.99,4.99
9032,249845684,C,14.571336403527411,14.571336403527411
9044,289244010,C,7.960000000000001,7.960000000000001
9047,245961314,C,7.98,7.98
9048,293476401,C,333.23,333.23
9055,251984514,C,2.4922006862727715,2.4922006862727715
9057,243723204,C,2.989198894696222,2.989198894696222
9078,293238801,P,31.802224017146667,31.802224017146667
9082,244943253,P,2.22771450219674,2.22771450219674
9083,228953533,P,98.64652497130767,98.64652497130767
9086,243173342,C,7.960000000000001,7.960000000000001
9089,291805430,C,2.99,2.99
9102,242550662,C,16.93,16.93
9106,291788931,C,10.450167574186935,10.450167574186935
9114,288284351,C,91.31771891014704,91.31771891014704
9130,239809942,P,5.214265561813603,5.214265561813603
9135,290806440,C,53.43744228287036,53.43744228287036
9137,242099144,C,13.96,13.96
9160,287731450,P,29.935047455722213,29.935047455722213
9165,241590253,P,2.080885775346766,2.080885775346766
9168,296097241,C,1.7655671446348657,1.7655671446348657
9174,241098403,C,469.2100000000001,467.3000000000001
9192,295131851,P,102.86999999999999,100.97999999999999
9193,289514270,C,27.40193157764857,27.40193157764857
9196,145905701,C,91.63527166020167,91.63527166020167
9197,245319833,C,4.970000000000001,4.970000000000001
9199,293640120,C,1.778959693840677,1.778959693840677
9204,247577264,C,9.96,9.96
9206,247176174,P,148.63000000000002,148.63000000000002
9216,251166263,C,27.065125122698543,27.065125122698543
9224,289099140,C,1.99,1.99
9227,248739964,P,6.638182059833722,6.638182059833722
9230,243511484,P,8.355392102138273,8.355392102138273
9239,288277350,C,16.402426949092074,16.402426949092074
9241,241383633,C,3.2305077543109544,3.2305077543109544
9244,250779813,C,57.159696638575696,57.159696638575696
9250,291409831,C,2.2743408623241597,2.2743408623241597
9252,242475894,C,3.361526040870089,3.361526040870089
9257,250020724,C,4.96,4.96
9281,250628424,C,6.98,6.98
9284,290928580,C,0.99,0.99
9291,289345001,C,5.7654066998819635,5.7654066998819635
9292,244751024,C,4.99,4.99
9293,240701762,C,3.5444934693596917,3.5444934693596917
9306,249711093,C,40.76311261788725,40.76311261788725
9307,287984070,P,4.5214826015573175,4.5214826015573175
9308,240410152,P,100.62,100.62
9311,250277792,C,84.8514013853011,84.8514013853011
9319,245946683,P,42.95,42.95
9325,252109592,C,6.532257574929729,6.532257574929729
9331,244099993,C,0.99,0.99
9347,241278644,C,3.98,3.98
9348,289585681,C,86.03313389467662,86.03313389467662
9367,241869692,P,5.98,5.98
9381,288531080,C,7.970000000000001,7.970000000000001
9382,287696180,C,32.85,32.85
9386,241870883,C,5.98,5.98
9393,244347333,C,4.96,4.96
9414,250477863,P,22.105425376436642,22.105425376436642
9422,297899571,P,45.93,45.93
9436,247682884,C,18.94,18.94
9438,297572001,C,4.99,4.99
9444,245277553,C,69.83,69.83
9455,292093290,P,0.99,0.99
9458,293177060,C,1.99,1.99
9460,289593111,P,95.92347763277418,95.92347763277418
9468,294927421,C,3.629906025766222,3.629906025766222
9472,294946510,P,2.98,2.98
9476,241298202,C,0.99,0.99
9481,251489462,C,2.3425911718070687,2.3425911718070687
9486,240884962,C,0.99,0.99
9508,242538623,C,6.795434371111053,6.795434371111053
9517,297866040,C,40.85,40.85
9520,241050003,P,162.70553987878205,162.70553987878205
9524,245429964,C,6.970000000000001,6.970000000000001
9529,250976084,C,11.950000000000001,11.950000000000001
9543,249229084,C,31.586850733649637,31.586850733649637
9548,247323244,P,190.9260576143254,190.9260576143254
9556,246203933,P,10.93,10.93
9565,251619204,P,80.91999999999999,80.91999999999999
9566,261557320,C,0.99,0.99
9575,289407161,C,7.95,7.95
9582,291737740,C,144.51999999999998,144.51999999999998
9589,299715810,C,16.96,16.96
9593,243446243,C,0.9897347510867088,0.9897347510867088
9602,244288194,C,1.98,1.98
9605,298261431,C,19.97,19.97
9608,288592001,C,10.950000000000001,10.950000000000001
9610,243324573,C,5.354832436510832,5.354832436510832
9619,241090804,C,9.99,9.99
9621,240729974,C,117.32024398957307,117.32024398957307
9624,248292953,C,1.99,1.99
9627,298308250,C,22.92,22.92
9636,292042360,C,0.99,0.99
9639,249092923,P,4.98,4.98
9641,247058783,P,0.99,0.99
9642,245272583,C,13.24250004339476,13.24250004339476
9650,240812072,P,45.49313123719465,45.49313123719465
9653,112196022,C,39.30890353066384,39.30890353066384
9655,290054100,C,3.0006463627449165,3.0006463627449165
9672,290073231,P,52.87,52.87
9678,248437432,P,12.96,12.96
9680,296583110,C,14.96,14.96
9687,250484763,P,0.99,0.99
9721,241543344,P,407.07732607661154,407.07732607661154
9725,296101400,C,39.98,39.98
9731,246878893,C,7.95,7.95
9732,299452561,C,11.98,11.98
9734,251559964,C,15.759982030220797,15.759982030220797
